UserID,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,Taken_product
1004946,310,iOS and Android,,10,4,Tour  Travel,,19201,4,No,25,No,2,3,29,No
1004947,452,iOS and Android,41303,16,4,Social media,99,5448,10,No,24,No,4,0,12,No
1004948,204,iOS,10329,10,2,Financial,45,8848,2,No,25,Yes,3,2,17,No
1004949,309,iOS and Android,11030,1,3,Tour  Travel,71,19230,2,No,19,No,2,1,29,No
1004950,376,iOS and Android,11094,1,4,Social media,65,3930,7,No,18,No,4,1,11,No
1004951,212,iOS and Android,22931,1,2,Financial,74,2270,8,Yes,16,No,4,0,15,Yes
1004952,272,Android OS,14975,1,3,Financial,73,11763,11,No,24,No,1,1,17,No
1004953,287,iOS and Android,5919,1,3,Financial,89,7902,6,Yes,22,No,4,0,16,No
1004954,332,Android OS,13374,24,3,Medical,62,3756,4,No,20,No,3,0,14,No
1004955,,iOS,7642,1,3,Medical,57,13816,10,Yes,16,No,4,2,31,No
1004956,226,iOS and Android,17583,27,5,Social media,110,5358,7,No,26,Yes,4,1,18,No
1004957,,iOS and Android,48895,10,3,Financial,113,2692,2,No,23,No,3,0,9,No
1004958,316,iOS,32691,19,3,Medical,65,2809,8,Yes,17,No,4,0,16,Yes
1004959,324,iOS,,15,3,Financial,54,6849,5,No,23,No,3,1,10,No
1004960,256,iOS and Android,33985,1,2,Medical,105,6198,3,No,20,No,4,0,13,No
1004961,,iOS and Android,22784,1,1,Medical,49,2548,2,No,20,No,4,1,7,No
1004962,293,iOS and Android,4973,1,3,Tour  Travel,57,6439,10,No,26,No,3,1,17,No
1004963,422,iOS and Android,29161,1,3,Medical,86,11144,8,No,19,No,3,0,36,No
1004964,302,iOS and Android,,1,10,Medical,100,2400,2,Yes,27,Yes,4,0,10,No
1004965,204,iOS and Android,34174,1,3,Medical,65,6851,8,No,383,No,1,0,14,No
1004966,219,iOS and Android,38187,10,3,Social media,95,2351,2,No,19,No,4,2,8,No
1004967,399,iOS and Android,12153,1,3,Financial,96,2500,4,No,26,No,4,0,20,No
1004968,264,Android OS,42905,1,4,Financial,71,5152,3,No,23,No,1,1,22,No
1004969,241,iOS,15095,24,4,Financial,87,5354,3,No,19,No,4,2,17,No
1004970,287,iOS and Android,9418,1,5,Medical,,3116,7,Yes,22,No,2,1,13,No
1004971,257,iOS and Android,5892,1,5,Financial,46,5178,5,No,18,No,3,1,17,No
1004972,392,iOS and Android,21782,1,4,Social media,41,16908,1,No,17,No,1,0,40,No
1004973,,iOS and Android,18495,1,4,Other,72,2735,3,Yes,22,No,3,0,16,Yes
1004974,190,iOS and Android,30951,26,1,Medical,37,6233,3,No,478,Yes,2,0,6,No
1004975,339,iOS and Android,33433,1,2,Entertainment,58,6685,1,No,24,No,1,0,17,No
1004976,174,iOS and Android,10890,10,1,Medical,89,3561,1,No,26,No,4,0,8,No
1004977,,iOS,25215,27,2,Financial,90,6452,4,Yes,21,No,4,0,12,Yes
1004978,257,iOS and Android,10675,1,3,Other,65,6314,3,No,336,Yes,3,0,10,No
1004979,413,iOS and Android,25422,1,3,Medical,88,19904,6,Yes,19,No,4,1,27,Yes
1004980,272,Android OS,50233,1,4,Financial,81,7632,3,No,21,No,2,0,16,No
1004981,391,Android OS,25072,19,4,Medical,49,4310,2,No,27,No,1,1,6,No
1004982,196,iOS,20170,1,2,Financial,77,4409,5,No,20,No,1,1,8,No
1004983,219,iOS and Android,23030,27,3,Medical,76,4388,5,No,22,No,1,1,19,No
1004984,196,iOS and Android,40148,1,3,Entertainment,51,5383,7,No,23,No,3,0,8,Yes
1004985,257,iOS and Android,,1,4,Financial,81,3323,3,No,25,No,3,0,11,No
1004986,406,iOS and Android,13206,19,4,Medical,100,5537,10,Yes,16,No,2,2,14,No
1004987,204,iOS,29054,1,1,Social media,95,4394,2,No,461,No,2,1,12,No
1004988,278,iOS and Android,20030,10,1,Financial,90,2835,2,Yes,18,No,2,2,10,No
1004989,287,iOS,8448,1,4,Financial,80,6040,6,Yes,19,No,4,0,22,No
1004990,256,iOS and Android,4268,1,4,Medical,93,4431,2,No,18,No,3,0,11,No
1004991,264,iOS and Android,13475,1,4,Financial,79,2615,3,No,25,No,2,1,11,No
1004992,226,iOS and Android,32275,1,3,Financial,48,3892,5,No,405,Yes,3,2,13,No
1004993,301,iOS,,1,2,Medical,43,4291,1,No,28,Yes,4,1,11,No
1004994,256,iOS and Android,38919,1,2,Financial,105,6557,5,No,29,No,2,1,8,No
1004995,316,iOS,19980,1,3,Financial,80,18475,3,No,18,No,2,1,33,No
1004996,174,iOS and Android,43543,1,3,Financial,71,1647,2,Yes,24,Yes,3,2,2,Yes
1004997,181,Android OS,38251,1,3,Financial,66,2743,3,No,20,No,3,3,9,No
1004998,392,iOS and Android,46419,11,4,Financial,90,3208,10,No,25,Yes,2,1,18,No
1004999,376,iOS and Android,24220,1,3,Medical,78,17692,6,No,23,No,4,0,35,No
1005000,,iOS and Android,28214,1,2,Financial,41,2377,1,Yes,19,No,4,1,6,Yes
1005001,248,iOS and Android,7486,1,3,Medical,63,11737,1,No,19,No,4,0,20,No
1005002,,iOS and Android,4160,16,3,Social media,82,5377,5,No,18,No,3,0,8,Yes
1005003,355,iOS and Android,7106,1,2,Other,42,16812,3,Yes,17,No,3,1,28,No
1005004,272,iOS and Android,23700,1,3,Other,42,5278,0,No,25,No,1,1,13,No
1005005,219,iOS and Android,43864,23,2,Financial,88,2753,2,No,30,Yes,3,1,15,No
1005006,436,iOS and Android,10058,1,4,Financial,40,19303,7,Yes,15,No,4,0,44,Yes
1005007,263,iOS and Android,44062,1,4,Financial,54,2549,5,No,25,No,3,0,16,No
1005008,316,iOS and Android,32670,1,2,Financial,58,6109,9,Yes,25,No,4,1,12,No
1005009,212,iOS and Android,31183,1,4,Medical,53,4430,7,No,21,No,4,0,13,Yes
1005010,272,iOS and Android,36472,13,3,Tour  Travel,41,2199,6,No,22,No,2,1,13,No
1005011,241,iOS and Android,30112,1,3,Financial,113,6206,1,No,22,No,3,1,17,No
1005012,302,iOS,25245,16,4,Medical,57,5137,7,No,24,No,4,0,16,No
1005013,226,iOS and Android,33150,1,3,Medical,66,6917,5,Yes,355,Yes,2,0,16,No
1005014,339,iOS and Android,8864,1,3,Financial,104,2317,2,No,18,No,4,0,4,No
1005015,316,iOS and Android,32705,29,3,Financial,107,4476,3,No,24,No,4,1,13,No
1005016,287,iOS,16520,12,3,Financial,57,6342,3,No,24,No,3,1,17,No
1005017,257,iOS,24616,16,4,Financial,107,2610,1,No,26,No,3,0,10,No
1005018,369,iOS and Android,41478,11,3,Social media,53,7713,1,No,24,No,1,2,12,Yes
1005019,413,iOS and Android,15307,1,1,Medical,46,5216,4,No,23,No,3,0,17,Yes
1005020,324,iOS and Android,20665,14,2,Financial,106,17206,8,No,475,Yes,3,1,26,No
1005021,204,iOS and Android,9457,1,1,Entertainment,50,12853,2,Yes,20,No,2,1,13,No
1005022,264,iOS and Android,33295,1,3,Other,71,10281,3,No,27,Yes,2,0,22,No
1005023,211,iOS and Android,26646,1,4,Social media,90,4830,3,Yes,439,Yes,1,0,12,No
1005024,256,iOS and Android,29061,1,2,Tour  Travel,94,3786,0,No,25,No,3,1,7,No
1005025,,iOS,31085,1,2,Medical,101,2422,2,Yes,24,No,1,1,9,Yes
1005026,203,Android OS,15537,1,3,Medical,61,1763,1,No,15,No,3,3,4,No
1005027,384,iOS and Android,46179,26,4,Social media,81,16359,3,No,20,No,3,1,33,No
1005028,331,iOS and Android,21910,1,3,Medical,62,5975,11,No,22,No,4,0,17,No
1005029,189,iOS and Android,6332,1,1,Medical,70,3468,9,No,24,No,3,0,15,No
1005030,249,,20555,1,3,Medical,53,4079,3,No,29,Yes,1,1,13,No
1005031,,iOS and Android,47036,27,1,Medical,62,2609,2,No,18,No,4,0,7,No
1005032,271,iOS and Android,32511,1,2,Financial,68,6253,2,Yes,17,No,4,1,19,No
1005033,241,iOS and Android,4128,13,4,Financial,82,4448,4,No,20,No,3,1,13,No
1005034,226,iOS,35462,1,4,Financial,89,3811,10,No,16,No,2,1,20,No
1005035,399,iOS and Android,23171,1,2,Social media,86,10992,9,Yes,22,No,4,1,40,No
1005036,339,iOS and Android,32583,1,3,Social media,85,10803,6,Yes,22,No,3,1,22,No
1005037,241,iOS and Android,22364,1,2,Medical,99,5215,5,No,24,No,3,1,11,No
1005038,391,iOS,31185,25,4,Medical,89,13868,5,No,330,Yes,3,0,38,No
1005039,279,iOS and Android,12014,16,4,Social media,71,6386,5,No,25,No,4,2,13,No
1005040,211,iOS and Android,40963,1,2,Medical,74,4988,3,No,16,No,4,1,10,No
1005041,167,iOS and Android,43081,1,2,Financial,44,4828,6,No,466,Yes,1,2,10,No
1005042,331,iOS and Android,34545,1,4,Financial,67,2866,4,Yes,465,Yes,3,1,10,No
1005043,317,iOS,44525,1,1,Medical,44,2564,7,Yes,21,No,4,0,12,No
1005044,271,iOS and Android,44777,1,3,Financial,82,2384,2,No,29,Yes,3,0,10,No
1005045,189,iOS and Android,4983,1,1,Other,113,4253,1,Yes,29,No,4,0,13,No
1005046,264,iOS and Android,21285,1,3,Financial,78,10735,1,Yes,28,Yes,2,1,25,No
1005047,264,iOS,4596,25,4,Financial,103,2068,3,Yes,25,No,1,1,15,Yes
1005048,241,Android OS,10530,1,3,Financial,74,2371,0,No,15,No,2,1,7,No
1005049,188,iOS and Android,20440,1,1,Social media,100,4310,3,No,16,No,1,0,8,No
1005050,368,iOS and Android,49667,,3,Entertainment,43,3639,3,No,22,No,2,1,14,No
1005051,,Android OS,44445,1,1,Financial,52,3205,1,No,29,No,4,0,15,No
1005052,241,iOS,13306,1,2,Financial,61,6565,1,No,26,No,4,1,10,No
1005053,286,iOS and Android,13868,1,3,Social media,103,2940,1,No,24,No,4,1,9,No
1005054,317,,44316,1,3,Financial,101,5277,3,Yes,16,No,2,1,23,No
1005055,233,,42803,11,4,Financial,60,2414,4,Yes,23,No,2,1,12,No
1005056,219,,11973,1,3,Medical,59,2856,6,Yes,22,No,3,3,12,Yes
1005057,398,iOS and Android,30425,1,3,Social media,84,11891,6,No,17,No,3,1,32,No
1005058,,iOS and Android,23565,25,3,Entertainment,89,10961,3,No,27,No,1,0,16,No
1005059,278,iOS,43115,21,2,Medical,63,3031,7,No,25,No,2,1,15,No
1005060,398,iOS and Android,3618,23,4,Financial,80,14323,8,No,30,No,3,0,36,No
1005061,324,iOS,14800,1,3,Financial,40,5605,5,No,24,No,2,1,22,No
1005062,353,iOS and Android,8745,1,2,Social media,44,4593,0,Yes,27,Yes,1,1,11,No
1005063,279,Android OS,43859,19,2,Medical,47,7684,1,Yes,20,No,4,0,13,No
1005064,377,Android OS,30865,1,4,Financial,107,17978,1,No,19,No,4,1,40,No
1005065,293,iOS and Android,48454,1,3,Financial,49,5254,8,No,17,No,3,2,18,No
1005066,249,iOS and Android,37665,1,2,Tour  Travel,68,2325,5,Yes,22,No,3,1,10,No
1005067,242,Other,13121,25,4,Financial,92,2840,3,Yes,332,Yes,3,0,8,Yes
1005068,219,iOS and Android,38046,1,1,Medical,76,2587,7,No,24,No,3,3,18,No
1005069,331,iOS and Android,,1,2,Financial,69,2600,1,Yes,17,No,4,0,12,No
1005070,211,iOS and Android,28780,1,4,Medical,108,4953,2,No,25,No,2,0,10,No
1005071,436,iOS,27365,1,1,Financial,67,2439,11,Yes,26,No,4,1,9,Yes
1005072,324,iOS and Android,6238,1,3,Financial,69,4822,6,No,29,Yes,3,1,8,No
1005073,151,iOS and Android,17533,1,3,Medical,63,2086,3,No,19,No,4,0,2,Yes
1005074,158,iOS and Android,49979,18,1,Other,76,2745,3,No,29,No,1,0,7,Yes
1005075,271,iOS and Android,49912,14,1,Financial,79,6630,2,Yes,23,No,1,1,25,No
1005076,354,iOS and Android,50929,1,4,Financial,71,3343,3,Yes,30,No,1,0,4,No
1005077,,iOS and Android,,1,1,Financial,44,4225,0,Yes,26,No,1,1,8,Yes
1005078,309,iOS and Android,38005,1,4,Financial,70,2834,5,Yes,22,No,3,1,11,Yes
1005079,211,iOS and Android,34861,1,3,Medical,88,2419,6,No,25,No,2,1,6,No
1005080,294,iOS and Android,39301,1,3,Medical,79,2453,8,Yes,365,Yes,4,0,12,Yes
1005081,204,iOS and Android,21667,1,3,Financial,85,2377,3,No,23,No,3,0,3,No
1005082,256,iOS and Android,19155,10,3,Financial,92,2051,1,No,20,No,2,2,7,No
1005083,317,iOS and Android,16206,14,2,Medical,79,6290,7,No,22,No,1,0,17,No
1005084,250,iOS and Android,41972,1,4,Other,113,2849,5,Yes,16,No,2,0,10,No
1005085,436,iOS and Android,44565,1,3,Entertainment,52,10606,3,Yes,18,No,4,1,29,No
1005086,,iOS and Android,5436,1,4,Financial,52,2382,5,No,18,No,2,0,19,No
1005087,264,iOS and Android,39845,21,1,Financial,66,4058,2,Yes,446,Yes,4,1,16,No
1005088,369,iOS and Android,18480,1,2,Other,56,7462,5,No,15,No,3,1,34,No
1005089,361,iOS and Android,51457,20,4,Medical,57,2305,4,No,23,No,1,2,17,No
1005090,233,Android OS,41613,20,2,Social media,,6989,3,No,21,No,4,1,13,No
1005091,271,iOS and Android,6628,1,4,Other,76,4729,2,No,30,No,3,0,15,No
1005092,286,iOS and Android,46700,1,3,Entertainment,89,13624,3,No,25,No,2,1,20,No
1005093,242,Android OS,41489,1,3,Financial,77,2380,8,No,23,Yes,3,0,7,No
1005094,188,iOS and Android,30393,19,2,Social media,49,2454,3,Yes,22,No,3,3,4,Yes
1005095,301,iOS and Android,23061,10,4,Social media,81,9751,4,No,17,No,2,1,18,No
1005096,196,iOS,44942,1,3,Medical,59,4353,3,No,17,No,2,0,15,No
1005097,308,iOS and Android,9239,1,3,Medical,68,4766,4,Yes,24,No,3,0,23,No
1005098,271,iOS and Android,32877,1,4,Medical,85,2565,4,No,26,Yes,3,0,21,No
1005099,144,iOS and Android,14710,21,3,Other,42,2161,1,Yes,16,No,2,0,5,Yes
1005100,151,iOS and Android,,1,3,Entertainment,97,3014,1,No,25,No,2,0,5,Yes
1005101,233,iOS and Android,,12,3,Medical,50,5899,2,Yes,16,No,3,2,15,No
1005102,301,iOS,51464,1,4,Medical,40,3659,9,Yes,18,No,4,1,8,No
1005103,241,iOS and Android,17475,1,4,Medical,101,6780,3,No,15,No,3,1,14,No
1005104,272,iOS and Android,18592,1,1,Financial,57,10374,1,Yes,19,No,1,1,20,Yes
1005105,249,iOS and Android,37459,1,3,Financial,47,6999,2,No,21,No,1,0,14,No
1005106,279,iOS and Android,21921,1,4,Financial,54,10649,7,No,19,No,3,0,20,Yes
1005107,,Android OS,28212,1,2,Financial,64,4502,3,No,17,No,2,0,16,No
1005108,219,iOS,49177,20,3,Entertainment,91,2210,2,No,22,No,2,1,4,No
1005109,264,iOS and Android,42699,18,3,Medical,97,4651,3,No,28,No,2,0,12,No
1005110,,iOS and Android,36899,1,2,Financial,76,17155,2,No,25,No,2,1,31,No
1005111,436,iOS and Android,10158,1,3,Entertainment,59,2525,6,No,314,Yes,1,0,10,Yes
1005112,399,iOS and Android,48202,1,2,Medical,55,14893,6,No,18,No,3,1,28,No
1005113,226,iOS and Android,8126,1,2,Other,69,7317,6,No,21,No,1,1,13,No
1005114,286,Android OS,5370,10,3,Entertainment,95,5724,1,Yes,17,No,2,0,10,No
1005115,264,iOS and Android,30920,1,4,Financial,99,7876,6,No,23,No,2,1,22,No
1005116,295,iOS and Android,31635,1,5,Financial,55,7939,2,No,21,No,4,0,10,No
1005117,301,Android OS,51814,24,3,Financial,112,13246,4,Yes,27,No,4,0,26,Yes
1005118,354,iOS,48300,16,4,Medical,74,5111,3,Yes,25,No,3,0,26,No
1005119,272,Android OS,43056,1,4,Entertainment,99,5132,6,No,22,No,4,2,22,No
1005120,,Android OS,11772,1,2,Medical,56,2363,2,Yes,417,Yes,1,0,8,Yes
1005121,248,Android OS,25302,17,3,Financial,51,17498,2,No,16,No,4,0,20,No
1005122,218,iOS and Android,31757,10,3,Financial,106,2458,8,Yes,27,Yes,3,0,5,Yes
1005123,250,iOS and Android,16185,13,1,Financial,59,3500,3,No,28,No,1,0,13,No
1005124,339,iOS and Android,,1,4,Medical,104,2316,5,No,18,No,4,2,10,No
1005125,376,iOS and Android,39458,1,2,Medical,79,17447,10,No,30,Yes,3,1,40,No
1005126,248,iOS,28977,1,4,Other,94,5529,3,Yes,17,No,1,1,7,No
1005127,309,iOS,29438,1,3,Medical,74,19467,3,No,26,No,2,1,28,No
1005128,203,iOS and Android,,16,4,Entertainment,51,2858,10,No,23,No,2,1,12,No
1005129,339,Android OS,8724,23,2,Financial,49,3692,2,Yes,19,No,3,1,11,No
1005130,355,iOS and Android,33468,1,2,Financial,93,4210,1,Yes,20,No,3,0,11,No
1005131,,iOS and Android,4864,22,3,Financial,54,2187,6,Yes,21,No,2,0,15,Yes
1005132,376,iOS and Android,32910,24,3,Financial,110,14022,3,Yes,30,No,4,1,27,No
1005133,286,iOS,48728,10,1,Medical,77,2729,1,No,26,No,2,1,11,No
1005134,346,iOS and Android,,1,2,Medical,88,10905,7,No,20,No,2,1,17,No
1005135,182,iOS and Android,42247,17,1,Medical,48,4424,2,No,18,No,2,2,14,No
1005136,263,iOS and Android,21818,14,4,Other,50,3801,1,Yes,302,Yes,4,1,14,Yes
1005137,234,iOS,29900,1,1,Financial,110,4207,3,No,20,No,3,1,11,No
1005138,136,Android OS,10094,1,2,Financial,88,1107,1,No,26,No,4,0,3,No
1005139,,iOS and Android,50466,17,3,Entertainment,66,10786,9,No,17,No,3,1,26,No
1005140,265,iOS and Android,20438,25,4,Medical,62,10439,3,Yes,17,No,3,1,18,No
1005141,227,iOS and Android,5404,1,2,Financial,78,11464,1,Yes,17,No,3,3,10,No
1005142,151,iOS and Android,38430,11,3,Medical,111,2646,2,Yes,27,No,1,0,10,Yes
1005143,227,iOS,3848,1,3,Medical,69,2482,1,No,29,No,1,0,11,Yes
1005144,196,iOS and Android,37344,1,2,Medical,42,5513,1,No,20,No,2,0,15,No
1005145,167,iOS and Android,7642,1,10,Financial,107,2508,3,No,22,No,1,1,9,No
1005146,361,iOS and Android,9731,1,3,Financial,111,4286,4,No,20,No,4,0,24,No
1005147,361,iOS and Android,47471,1,4,Financial,86,11047,9,No,22,No,2,0,30,No
1005148,308,iOS and Android,19258,1,2,Medical,49,5051,7,No,19,No,2,0,17,No
1005149,295,iOS and Android,16354,1,1,Financial,76,12792,2,No,19,No,3,1,21,No
1005150,203,iOS and Android,36970,1,4,Financial,57,4283,1,No,26,No,2,1,14,No
1005151,,iOS and Android,28105,10,3,Other,50,3968,2,No,28,Yes,1,1,7,No
1005152,317,iOS and Android,9305,1,2,Social media,102,18358,7,No,24,No,2,0,25,No
1005153,377,iOS and Android,28178,1,3,Financial,79,2437,6,No,25,No,2,0,9,No
1005154,444,iOS and Android,25061,1,3,Financial,84,13769,5,Yes,20,No,1,0,30,No
1005155,279,iOS and Android,39969,11,2,Medical,66,4830,5,No,27,No,1,0,18,Yes
1005156,414,iOS,4772,18,4,Medical,70,6436,5,Yes,26,No,4,2,19,No
1005157,309,Android OS,8687,1,1,Financial,64,20032,1,No,25,Yes,2,2,26,No
1005158,287,iOS and Android,36255,1,4,Financial,55,6904,9,Yes,22,No,3,0,26,No
1005159,196,Android OS,9318,29,2,Medical,91,5013,10,No,30,No,4,0,9,Yes
1005160,391,iOS and Android,9354,1,1,Social media,68,19904,2,No,27,No,4,1,37,Yes
1005161,332,iOS and Android,50718,28,3,Medical,66,13366,5,Yes,22,No,3,1,25,No
1005162,376,Android OS,5125,1,3,Financial,108,6398,2,No,17,No,1,1,23,No
1005163,,iOS and Android,31021,16,4,Financial,48,2798,3,No,24,No,3,0,22,Yes
1005164,295,Others,,22,3,Medical,96,10920,1,Yes,20,No,3,0,23,No
1005165,249,Android OS,36363,1,1,Financial,93,2391,0,No,26,No,4,0,11,No
1005166,339,iOS and Android,43238,11,2,Financial,98,17698,4,No,18,No,2,1,35,No
1005167,242,Android OS,38848,29,4,Medical,83,4082,10,No,22,No,2,0,14,No
1005168,256,iOS and Android,7593,1,4,Social media,81,9778,0,No,16,No,4,1,25,No
1005169,445,iOS and Android,38157,1,2,Entertainment,80,11964,5,Yes,23,No,3,1,16,No
1005170,339,iOS and Android,27624,24,4,Medical,41,2232,1,No,19,No,1,0,7,No
1005171,400,iOS,4372,1,3,Social media,46,7571,3,No,16,No,1,1,36,No
1005172,,iOS and Android,23133,15,3,Other,87,4886,9,No,22,No,2,1,16,Yes
1005173,,iOS,12015,1,3,Financial,67,2088,6,Yes,20,No,2,1,11,Yes
1005174,256,iOS and Android,46694,10,4,Financial,93,2276,1,Yes,25,No,4,1,8,No
1005175,211,iOS and Android,40083,10,1,Medical,84,1099,3,No,486,Yes,2,0,8,No
1005176,286,iOS,41560,1,4,Other,57,2867,5,No,20,No,1,1,13,No
1005177,377,iOS and Android,,1,4,Medical,71,19296,3,Yes,14,No,4,1,32,No
1005178,279,iOS and Android,4378,1,3,Other,46,4167,3,No,19,No,1,0,15,No
1005179,301,iOS and Android,10534,26,3,Social media,80,8449,2,No,24,No,2,1,9,No
1005180,197,iOS,32268,1,1,Medical,75,2065,3,No,24,No,3,2,14,No
1005181,346,iOS and Android,15080,1,4,Medical,52,19681,10,No,28,No,4,2,26,No
1005182,407,iOS and Android,37913,1,4,Financial,49,10736,7,No,17,No,2,1,13,No
1005183,,iOS,43443,1,3,Medical,73,2984,2,No,333,No,2,1,23,No
1005184,272,iOS and Android,27903,12,5,Medical,60,8911,2,No,18,No,2,0,24,No
1005185,414,Android OS,15584,1,1,Medical,52,16808,7,No,18,No,2,0,40,No
1005186,324,iOS and Android,14562,25,3,Medical,92,10852,7,No,23,No,3,1,23,No
1005187,152,iOS,26965,1,3,Social media,69,2371,1,Yes,21,No,2,0,3,Yes
1005188,159,iOS and Android,46732,10,3,Financial,44,1463,1,No,23,No,1,0,4,Yes
1005189,346,iOS and Android,35135,1,4,Financial,84,4658,9,Yes,28,Yes,1,3,26,No
1005190,384,iOS and Android,46352,1,4,Financial,39,2520,9,Yes,16,No,3,3,24,Yes
1005191,212,Android OS,47851,24,2,Entertainment,87,8775,3,No,19,No,1,0,14,Yes
1005192,197,iOS and Android,6763,1,2,Medical,74,4001,3,No,23,No,1,2,9,No
1005193,227,iOS and Android,41208,20,3,Other,90,10016,2,No,26,No,3,1,13,No
1005194,309,iOS and Android,17857,,2,Entertainment,52,3424,2,No,23,No,3,0,13,No
1005195,287,iOS and Android,11592,17,1,Financial,80,8875,2,No,21,No,1,1,28,No
1005196,,iOS and Android,52251,20,4,Entertainment,76,10378,5,No,26,Yes,4,1,17,No
1005197,204,Android OS,44733,1,5,Financial,96,4662,3,No,28,No,4,3,5,No
1005198,414,iOS,,1,1,Financial,79,11024,4,No,27,No,2,1,32,No
1005199,211,iOS and Android,30027,10,3,Other,72,3705,5,No,19,No,4,0,16,No
1005200,332,iOS and Android,48209,1,2,Medical,106,10532,9,No,22,No,4,1,33,Yes
1005201,248,iOS and Android,22927,1,3,Financial,42,7162,5,No,19,No,3,1,14,No
1005202,264,iOS and Android,42179,1,3,Entertainment,101,9636,2,Yes,28,Yes,1,0,18,Yes
1005203,249,iOS,28987,29,4,Medical,68,4552,1,No,27,Yes,2,0,23,Yes
1005204,211,iOS and Android,,15,2,Financial,57,2256,1,No,28,No,4,1,8,No
1005205,257,iOS,21675,1,1,Financial,50,7806,1,No,21,No,3,0,14,No
1005206,278,iOS and Android,,10,4,Financial,97,6739,2,Yes,24,No,3,3,8,No
1005207,189,iOS and Android,42711,1,1,Entertainment,40,3735,1,Yes,27,No,2,1,13,Yes
1005208,197,iOS and Android,46593,21,3,Medical,44,2434,3,No,30,Yes,3,1,2,Yes
1005209,248,iOS and Android,35625,25,3,Medical,68,2361,5,Yes,24,Yes,2,0,11,Yes
1005210,316,iOS and Android,16455,1,2,Medical,,17715,2,No,21,No,4,1,23,No
1005211,211,iOS,35361,1,3,Medical,57,2655,2,No,20,No,1,2,7,Yes
1005212,376,iOS,33608,1,4,Other,88,4775,4,Yes,26,No,4,0,14,Yes
1005213,248,Other,33986,1,3,Financial,45,4358,0,No,27,No,3,1,9,No
1005214,256,Android OS,24443,1,4,Financial,52,3024,4,No,22,No,4,3,13,No
1005215,362,Android OS,44202,1,4,Medical,43,16929,4,No,378,Yes,3,0,32,No
1005216,339,Android OS,,1,4,Financial,71,5639,1,No,21,No,4,1,19,No
1005217,392,iOS and Android,34836,1,4,Financial,92,10490,9,No,25,No,4,0,18,No
1005218,287,iOS and Android,26980,10,4,Social media,85,8791,2,Yes,17,No,2,2,13,No
1005219,,iOS and Android,38790,28,4,Financial,101,2554,5,No,29,Yes,1,1,13,No
1005220,212,iOS and Android,33289,1,3,Medical,101,7714,1,No,28,No,2,3,17,No
1005221,346,iOS and Android,14241,1,1,Social media,57,17508,3,No,16,No,4,1,27,No
1005222,287,iOS and Android,4593,1,2,Social media,43,7402,8,No,20,No,3,0,13,No
1005223,323,iOS,37916,27,3,Financial,90,10865,9,No,19,No,3,1,24,No
1005224,293,iOS,7152,1,3,Financial,91,12227,9,No,16,No,4,3,21,Yes
1005225,301,iOS and Android,45816,14,3,Medical,52,19677,1,No,22,No,1,0,25,No
1005226,159,iOS and Android,,1,1,Entertainment,81,2112,3,Yes,18,No,3,0,8,No
1005227,293,Android OS,15412,1,3,Financial,83,6839,11,No,23,No,3,0,14,No
1005228,271,Android OS,7634,18,4,Financial,86,7828,2,No,455,Yes,1,0,23,No
1005229,,iOS,27788,20,3,Financial,73,2831,0,No,15,No,1,1,7,No
1005230,211,iOS and Android,,1,1,Financial,80,3247,0,No,23,No,1,0,12,No
1005231,,iOS,41409,11,2,Social media,62,5013,1,No,16,No,4,1,10,No
1005232,368,iOS and Android,6132,1,4,Entertainment,64,13167,7,No,20,No,2,1,26,No
1005233,256,iOS,35154,1,2,Financial,103,4073,3,No,14,No,4,0,7,No
1005234,219,iOS,17191,10,3,Financial,70,3340,1,No,20,No,4,2,13,No
1005235,317,iOS and Android,6617,29,3,Medical,63,4321,4,No,22,No,1,0,23,No
1005236,219,iOS and Android,25177,1,1,Medical,88,5108,1,Yes,22,No,3,1,12,No
1005237,287,iOS and Android,15203,1,3,Tour  Travel,52,2886,2,No,25,No,4,1,14,No
